signal,entry,exit,group,sector,ticker,skew90,mom20,dd60,stock_ret,pnl,vs_sector
2020-09-04,2020-09-08,2020-09-29,G3,XLV,ABBV,7.83,-0.0113,-0.0889,-0.0369,-0.0389,-0.0395
2020-09-04,2020-09-08,2020-09-29,G3,XLI,GE,5.2,0.0031,-0.1393,-0.0016,-0.0036,-0.016
2020-09-04,2020-09-08,2020-09-29,G3,XLE,TRGP,6.83,-0.1668,-0.2805,-0.0543,-0.0563,0.0369
2020-09-04,2020-09-08,2020-09-29,G3,XLU,PCG,6.32,0.0099,-0.1683,0.0184,0.0164,0.0131
2020-09-04,2020-09-08,2020-09-29,G4,XLY,MCD,8.16,0.0409,-0.0208,0.0239,-0.0259,-0.0179
2020-09-04,2020-09-08,2020-09-29,G4,XLV,MDT,7.17,0.0569,-0.0279,-0.0125,0.0105,0.0151
2020-09-04,2020-09-08,2020-09-29,G4,XLI,UNP,9.28,0.0501,-0.0262,0.0455,-0.0475,-0.0311
2020-09-04,2020-09-08,2020-09-29,G4,XLC,NWSA,11.41,0.0425,-0.0248,-0.045,0.043,0.0339
2020-09-04,2020-09-08,2020-09-29,G4,XLB,NUE,8.5,0.0577,-0.0118,-0.01,0.008,0.0111
2020-09-04,2020-09-08,2020-09-29,G4,XLP,CL,8.74,0.0127,-0.0284,0.0077,-0.0097,-0.0147
2020-09-04,2020-09-08,2020-09-29,G4,XLU,WEC,6.88,0.0295,-0.0094,0.0112,-0.0132,-0.0058
2020-09-28,2020-09-29,2020-10-20,G1,XLK,MU,2.43,0.0882,-0.0555,0.0556,0.0536,0.0247
2020-09-28,2020-09-29,2020-10-20,G1,XLY,TJX,3.61,0.0093,-0.0641,0.0142,0.0122,-0.0296
2020-09-28,2020-09-29,2020-10-20,G1,XLI,UBER,3.65,0.0521,-0.063,0.0248,0.0228,-0.0248
2020-09-28,2020-09-29,2020-10-20,G1,XLC,FOX,2.74,0.0076,-0.053,-0.059,-0.061,-0.0718
2020-09-28,2020-09-29,2020-10-20,G1,XLB,FCX,3.6,0.016,-0.0664,0.1495,0.1475,0.1074
2020-09-28,2020-09-29,2020-10-20,G1,XLP,TGT,3.63,0.0372,0.0,0.0505,0.0485,0.0204
2020-09-28,2020-09-29,2020-10-20,G2,XLK,MSFT,3.09,-0.0851,-0.0959,0.0357,-0.0377,-0.0047
2020-09-28,2020-09-29,2020-10-20,G2,XLY,BKNG,3.83,-0.1259,-0.1274,-0.0008,-0.0012,0.0446
2020-09-28,2020-09-29,2020-10-20,G2,XLV,CVS,3.9,-0.0834,-0.1182,0.0328,-0.0348,-0.0085
2020-09-28,2020-09-29,2020-10-20,G2,XLI,BA,2.96,-0.0553,-0.1163,0.0222,-0.0242,0.0274
2020-09-28,2020-09-29,2020-10-20,G2,XLC,META,3.31,-0.1255,-0.1549,0.022,-0.024,-0.0092
2020-09-28,2020-09-29,2020-10-20,G2,XLB,NEM,2.11,-0.0651,-0.1137,-0.0252,0.0232,0.0672
2020-09-28,2020-09-29,2020-10-20,G2,XLE,FANG,2.85,-0.2155,-0.3081,-0.0881,0.0861,0.0835
2020-09-28,2020-09-29,2020-10-20,G2,XLP,KR,3.54,-0.0453,-0.0792,-0.013,0.011,0.0432
2020-09-28,2020-09-29,2020-10-20,G3,XLK,KLAC,5.46,-0.0736,-0.1079,0.0641,0.0621,0.0332
2020-09-28,2020-09-29,2020-10-20,G3,XLY,RCL,5.81,-0.0575,-0.0814,-0.0405,-0.0425,-0.0844
2020-09-28,2020-09-29,2020-10-20,G3,XLV,ABBV,6.85,-0.0732,-0.1344,-0.0172,-0.0192,-0.0415
2020-09-28,2020-09-29,2020-10-20,G3,XLI,GD,6.85,-0.0745,-0.1129,0.007,0.005,-0.0426
2020-09-28,2020-09-29,2020-10-20,G3,XLB,LYB,5.18,0.0449,-0.1088,0.1074,0.1054,0.0654
2020-09-28,2020-09-29,2020-10-20,G3,XLE,TRGP,6.55,-0.1756,-0.2833,0.1471,0.1451,0.1517
2020-09-28,2020-09-29,2020-10-20,G3,XLP,KDP,5.29,-0.0742,-0.1094,0.0841,0.0821,0.0539
2020-09-28,2020-09-29,2020-10-20,G3,XLU,NRG,8.64,-0.1391,-0.182,0.1172,0.1152,0.0324
2020-09-28,2020-09-29,2020-10-20,G4,XLK,AVGO,7.45,0.0749,-0.0116,0.0349,-0.0369,-0.004
2020-09-28,2020-09-29,2020-10-20,G4,XLY,MCD,5.75,0.0309,-0.0202,0.0401,-0.0421,0.0037
2020-09-28,2020-09-29,2020-10-20,G4,XLV,DHR,6.49,0.0211,0.0,0.0759,-0.0779,-0.0516
2020-09-28,2020-09-29,2020-10-20,G4,XLI,UNP,8.65,0.0221,-0.0144,0.0484,-0.0504,0.0013
2020-09-28,2020-09-29,2020-10-20,G4,XLC,VZ,7.14,0.0017,-0.0206,-0.0233,0.0213,0.0361
2020-09-28,2020-09-29,2020-10-20,G4,XLB,PKG,7.32,0.0951,-0.0176,0.0715,-0.0735,-0.0295
2020-09-28,2020-09-29,2020-10-20,G4,XLP,ADM,6.01,0.0356,-0.0266,0.1064,-0.1084,-0.0762
2020-09-28,2020-09-29,2020-10-20,G4,XLU,PEG,9.41,0.0518,-0.0193,0.0929,-0.0949,-0.0081
2020-10-19,2020-10-20,2020-11-10,G1,XLK,LRCX,3.13,0.1588,-0.0519,0.1218,0.1198,0.1291
2020-10-19,2020-10-20,2020-11-10,G1,XLY,CMG,2.95,0.107,-0.0315,-0.0782,-0.0802,-0.0752
2020-10-19,2020-10-20,2020-11-10,G1,XLV,ABT,2.89,0.0231,-0.026,0.0226,0.0206,-0.0237
2020-10-19,2020-10-20,2020-11-10,G1,XLI,GE,2.59,0.1499,0.0,0.2234,0.2214,0.1669
2020-10-19,2020-10-20,2020-11-10,G1,XLC,NFLX,0.83,0.089,-0.0464,-0.086,-0.088,-0.1332
2020-10-19,2020-10-20,2020-11-10,G1,XLB,FCX,3.81,0.0952,-0.0052,0.1255,0.1235,0.0539
2020-10-19,2020-10-20,2020-11-10,G1,XLP,TGT,3.94,0.0947,-0.0096,-0.0412,-0.0432,-0.0563
2020-10-19,2020-10-20,2020-11-10,G1,XLU,PCG,1.39,0.1236,0.0,-0.0467,-0.0487,-0.0846
2020-10-19,2020-10-20,2020-11-10,G2,XLV,GILD,2.8,-0.0567,-0.1789,0.0012,-0.0032,0.0451
2020-10-19,2020-10-20,2020-11-10,G2,XLI,UBER,1.63,-0.0622,-0.0983,0.2944,-0.2964,-0.2379
2020-10-19,2020-10-20,2020-11-10,G2,XLC,FOXA,2.34,-0.0284,-0.1198,0.0307,-0.0327,0.0165
2020-10-19,2020-10-20,2020-11-10,G2,XLB,IFF,2.06,-0.0511,-0.1246,-0.0102,0.0082,0.0818
2020-10-19,2020-10-20,2020-11-10,G2,XLE,SLB,1.99,-0.1309,-0.2579,0.1821,-0.1841,-0.0406
2020-10-19,2020-10-20,2020-11-10,G3,XLK,CSCO,6.7,0.0159,-0.1754,-0.0122,-0.0142,-0.005
2020-10-19,2020-10-20,2020-11-10,G3,XLY,RCL,7.11,-0.0165,-0.1701,0.1932,0.1912,0.1963
2020-10-19,2020-10-20,2020-11-10,G3,XLV,ABBV,7.42,-0.0408,-0.1204,0.1735,0.1715,0.1273
2020-10-19,2020-10-20,2020-11-10,G3,XLI,GD,10.6,0.0102,-0.1203,0.0928,0.0908,0.0363
2020-10-19,2020-10-20,2020-11-10,G3,XLC,NWSA,17.58,-0.0549,-0.1196,0.1747,0.1727,0.1275
2020-10-19,2020-10-20,2020-11-10,G3,XLB,LIN,5.59,-0.0359,-0.1167,0.1235,0.1215,0.0519
2020-10-19,2020-10-20,2020-11-10,G3,XLE,VLO,6.03,-0.1704,-0.3301,0.2275,0.2255,0.086
2020-10-19,2020-10-20,2020-11-10,G3,XLP,MO,10.39,0.0093,-0.0924,0.023,0.021,0.008
2020-10-19,2020-10-20,2020-11-10,G4,XLK,AVGO,7.89,0.0682,-0.0174,-0.0368,0.0348,0.0296
2020-10-19,2020-10-20,2020-11-10,G4,XLY,HD,6.09,0.0418,-0.023,-0.0366,0.0346,0.0336
2020-10-19,2020-10-20,2020-11-10,G4,XLV,SYK,7.26,0.0916,-0.021,0.0442,-0.0462,0.002
2020-10-19,2020-10-20,2020-11-10,G4,XLI,UNP,9.66,0.0601,-0.02,-0.0267,0.0247,0.0832
2020-10-19,2020-10-20,2020-11-10,G4,XLB,PPG,8.32,0.1186,-0.0207,0.065,-0.067,0.0066
2020-10-19,2020-10-20,2020-11-10,G4,XLP,ADM,8.26,0.0817,0.0,-0.0142,0.0122,0.0292
2020-10-19,2020-10-20,2020-11-10,G4,XLU,ETR,10.4,0.1108,-0.0174,0.0374,-0.0394,0.0005
2020-11-09,2020-11-10,2020-12-02,G1,XLK,LRCX,3.18,0.1247,0.0,0.1749,0.1729,0.1207
2020-11-09,2020-11-10,2020-12-02,G1,XLY,GM,3.34,0.2096,0.0,0.0852,0.0832,0.0475
2020-11-09,2020-11-10,2020-12-02,G1,XLI,UBER,1.21,0.3287,0.0,0.1296,0.1276,0.1022
2020-11-09,2020-11-10,2020-12-02,G1,XLB,FCX,2.22,0.1773,0.0,0.2149,0.2129,0.2078
2020-11-09,2020-11-10,2020-12-02,G1,XLE,BKR,3.82,0.3614,0.0,0.1176,0.1156,0.0004
2020-11-09,2020-11-10,2020-12-02,G1,XLU,VST,3.87,0.0506,-0.0543,-0.0649,-0.0669,-0.0263
2020-11-09,2020-11-10,2020-12-02,G2,XLK,ADBE,3.64,-0.0778,-0.1174,0.0647,-0.0667,-0.0105
2020-11-09,2020-11-10,2020-12-02,G2,XLY,AMZN,1.18,-0.0869,-0.1098,0.0555,-0.0575,-0.0178
2020-11-09,2020-11-10,2020-12-02,G2,XLV,BSX,3.68,-0.0896,-0.0952,-0.106,0.104,0.108
2020-11-09,2020-11-10,2020-12-02,G2,XLC,NFLX,2.63,-0.1284,-0.1546,0.0482,-0.0502,0.0195
2020-11-09,2020-11-10,2020-12-02,G2,XLB,IFF,-0.74,-0.0528,-0.1021,0.0006,-0.0026,0.0065
2020-11-09,2020-11-10,2020-12-02,G2,XLE,EQT,3.79,-0.124,-0.2116,0.0269,-0.0289,0.0903
2020-11-09,2020-11-10,2020-12-02,G2,XLP,KR,3.21,-0.1045,-0.1527,0.0173,-0.0193,-0.0064
2020-11-09,2020-11-10,2020-12-02,G3,XLK,IBM,5.44,-0.0786,-0.1086,0.0569,0.0549,0.0027
2020-11-09,2020-11-10,2020-12-02,G3,XLY,LOW,6.24,-0.1086,-0.1335,-0.025,-0.027,-0.0627
2020-11-09,2020-11-10,2020-12-02,G3,XLV,VRTX,6.51,-0.1885,-0.2094,0.0527,0.0507,0.0507
2020-11-09,2020-11-10,2020-12-02,G3,XLI,NOC,7.53,-0.0484,-0.1351,-0.0456,-0.0476,-0.073
2020-11-09,2020-11-10,2020-12-02,G3,XLC,FOX,11.06,-0.1009,-0.1161,0.1255,0.1235,0.0578
2020-11-09,2020-11-10,2020-12-02,G3,XLB,VMC,5.86,-0.096,-0.1137,0.0083,0.0063,0.0012
2020-11-09,2020-11-10,2020-12-02,G3,XLE,WMB,5.04,-0.0051,-0.117,0.083,0.081,-0.0342
2020-11-09,2020-11-10,2020-12-02,G3,XLP,KMB,7.72,-0.1351,-0.1536,0.0131,0.0111,0.0022
2020-11-09,2020-11-10,2020-12-02,G3,XLU,NRG,6.99,-0.0163,-0.107,0.0304,0.0284,0.069
2020-11-09,2020-11-10,2020-12-02,G4,XLK,APH,9.09,0.0595,0.0,0.0758,-0.0778,-0.0216
2020-11-09,2020-11-10,2020-12-02,G4,XLY,RCL,5.72,0.0802,0.0,0.0937,-0.0957,-0.056
2020-11-09,2020-11-10,2020-12-02,G4,XLV,SYK,8.74,0.0386,0.0,0.016,-0.018,-0.014
2020-11-09,2020-11-10,2020-12-02,G4,XLI,TT,10.24,0.1039,0.0,0.0053,-0.0073,0.022
2020-11-09,2020-11-10,2020-12-02,G4,XLC,VZ,9.18,0.0049,-0.0022,0.0043,-0.0063,0.0634
2020-11-09,2020-11-10,2020-12-02,G4,XLB,ECL,9.57,0.0699,0.0,0.0326,-0.0346,-0.0255
2020-11-09,2020-11-10,2020-12-02,G4,XLE,DVN,5.84,0.1491,-0.0228,0.2585,-0.2605,-0.1413
2020-11-09,2020-11-10,2020-12-02,G4,XLP,HSY,11.84,0.0111,-0.0047,-0.0145,0.0125,0.0254
2020-11-09,2020-11-10,2020-12-02,G4,XLU,SRE,10.53,0.0285,-0.0259,-0.0333,0.0313,-0.0053
2020-12-01,2020-12-02,2020-12-23,G1,XLK,AMAT,2.3,0.401,0.0,-0.0148,-0.0168,-0.0439
2020-12-01,2020-12-02,2020-12-23,G1,XLY,TSLA,-2.23,0.46,-0.0017,0.1356,0.1336,0.1331
2020-12-01,2020-12-02,2020-12-23,G1,XLV,MCK,2.81,0.1802,-0.0231,-0.0596,-0.0616,-0.0607
2020-12-01,2020-12-02,2020-12-23,G1,XLI,BA,3.06,0.4334,-0.0251,-0.0186,-0.0206,-0.0234
2020-12-01,2020-12-02,2020-12-23,G1,XLC,TMUS,2.96,0.2114,0.0,-0.0068,-0.0088,0.0069
2020-12-01,2020-12-02,2020-12-23,G1,XLB,FCX,2.62,0.2961,0.0,0.0324,0.0304,0.0234
2020-12-01,2020-12-02,2020-12-23,G1,XLE,OXY,1.4,0.5679,-0.0983,0.1265,0.1245,0.108
2020-12-01,2020-12-02,2020-12-23,G1,XLP,TGT,2.06,0.1645,-0.0043,-0.0085,-0.0105,-0.0086
2020-12-01,2020-12-02,2020-12-23,G1,XLU,PCG,2.28,0.315,-0.0101,-0.0016,-0.0036,0.0362
2020-12-01,2020-12-02,2020-12-23,G2,XLV,BSX,2.72,-0.026,-0.1982,0.0064,-0.0084,-0.0054
2020-12-01,2020-12-02,2020-12-23,G2,XLB,NEM,1.05,-0.0698,-0.1168,0.0037,-0.0057,0.0053
2020-12-01,2020-12-02,2020-12-23,G3,XLV,TMO,5.52,-0.0197,-0.1072,-0.0425,-0.0445,-0.0435
2020-12-01,2020-12-02,2020-12-23,G3,XLI,NOC,6.72,0.0198,-0.1202,0.0063,0.0043,0.0015
2020-12-01,2020-12-02,2020-12-23,G3,XLB,APD,5.19,-0.0122,-0.0943,-0.0279,-0.0299,-0.0368
2020-12-01,2020-12-02,2020-12-23,G3,XLE,PSX,5.71,0.3103,-0.0862,0.0765,0.0745,0.0581
2020-12-01,2020-12-02,2020-12-23,G3,XLP,KMB,6.56,0.0516,-0.0845,-0.0275,-0.0295,-0.0276
2020-12-01,2020-12-02,2020-12-23,G3,XLU,XEL,6.13,-0.0469,-0.0843,-0.0574,-0.0594,-0.0197
2020-12-01,2020-12-02,2020-12-23,G4,XLK,CSCO,5.72,0.2128,0.0,0.0112,-0.0132,0.018
2020-12-01,2020-12-02,2020-12-23,G4,XLV,ABBV,6.53,0.1789,-0.0081,-0.0163,0.0143,0.0173
2020-12-01,2020-12-02,2020-12-23,G4,XLI,ETN,9.59,0.1323,-0.0207,-0.016,0.014,0.0208
2020-12-01,2020-12-02,2020-12-23,G4,XLC,NWSA,8.97,0.3597,-0.0055,-0.0386,0.0366,0.0249
2020-12-01,2020-12-02,2020-12-23,G4,XLB,NUE,7.72,0.124,-0.0264,-0.0459,0.0439,0.0549
2020-12-01,2020-12-02,2020-12-23,G4,XLP,COST,10.48,0.0914,0.0,-0.0563,0.0543,0.0564
2020-12-01,2020-12-02,2020-12-23,G4,XLU,NRG,5.7,0.037,-0.0105,0.0515,-0.0535,-0.0893
2020-12-22,2020-12-23,2021-01-15,G1,XLK,ORCL,0.71,0.1617,0.0,-0.0503,-0.0523,-0.0441
2020-12-22,2020-12-23,2021-01-15,G1,XLY,TSLA,1.07,0.2271,-0.0786,0.2789,0.2769,0.2266
2020-12-22,2020-12-23,2021-01-15,G1,XLV,LLY,1.88,0.1628,-0.0342,0.1528,0.1508,0.1005
2020-12-22,2020-12-23,2021-01-15,G1,XLI,UBER,1.24,0.0747,-0.0197,0.0337,0.0317,0.0242
2020-12-22,2020-12-23,2021-01-15,G1,XLC,DIS,1.64,0.1676,-0.03,-0.0122,-0.0142,0.0014
2020-12-22,2020-12-23,2021-01-15,G1,XLB,FCX,2.84,0.1068,-0.0323,0.2208,0.2188,0.1616
2020-12-22,2020-12-23,2021-01-15,G1,XLE,HAL,2.71,0.1068,-0.0506,0.0647,0.0627,-0.0509
2020-12-22,2020-12-23,2021-01-15,G1,XLP,MO,3.37,0.0585,-0.0281,-0.0193,-0.0213,-0.0078
2020-12-22,2020-12-23,2021-01-15,G2,XLK,CRM,0.8,-0.1027,-0.1344,-0.0628,0.0608,0.0567
2020-12-22,2020-12-23,2021-01-15,G2,XLV,GILD,3.33,-0.0375,-0.107,0.1037,-0.1057,-0.0513
2020-12-22,2020-12-23,2021-01-15,G2,XLC,T,3.16,-0.0077,-0.0973,0.0385,-0.0405,-0.0521
2020-12-22,2020-12-23,2021-01-15,G2,XLE,EQT,3.28,-0.1382,-0.1782,0.3037,-0.3057,-0.1881
2020-12-22,2020-12-23,2021-01-15,G2,XLP,KR,3.75,-0.0648,-0.1073,0.0736,-0.0756,-0.085
2020-12-22,2020-12-23,2021-01-15,G2,XLU,PPL,3.17,-0.1093,-0.1293,0.0668,-0.0688,-0.0305
2020-12-22,2020-12-23,2021-01-15,G3,XLY,RCL,5.16,-0.0804,-0.1743,0.021,0.019,-0.0314
2020-12-22,2020-12-23,2021-01-15,G3,XLI,LMT,5.57,-0.0553,-0.1033,-0.0123,-0.0143,-0.0219
2020-12-22,2020-12-23,2021-01-15,G3,XLC,FOXA,5.79,-0.0442,-0.1088,0.1202,0.1182,0.1338
2020-12-22,2020-12-23,2021-01-15,G3,XLE,VLO,5.1,-0.0426,-0.1236,0.045,0.043,-0.0706
2020-12-22,2020-12-23,2021-01-15,G3,XLP,KMB,5.74,-0.0396,-0.1336,-0.0166,-0.0186,-0.0051
2020-12-22,2020-12-23,2021-01-15,G3,XLU,CNP,6.21,-0.1318,-0.1679,-0.0019,-0.0039,-0.0382
2020-12-22,2020-12-23,2021-01-15,G4,XLK,AVGO,7.16,0.1287,-0.0034,0.0479,-0.0499,-0.0541
2020-12-22,2020-12-23,2021-01-15,G4,XLY,TJX,5.7,0.0837,-0.0108,0.0166,-0.0186,0.0357
2020-12-22,2020-12-23,2021-01-15,G4,XLV,MDT,6.65,0.0381,-0.0129,0.0252,-0.0272,0.0272
2020-12-22,2020-12-23,2021-01-15,G4,XLI,ADP,8.04,0.0304,-0.0162,-0.0803,0.0783,0.0899
2020-12-22,2020-12-23,2021-01-15,G4,XLB,CTVA,7.5,0.0315,-0.0176,0.1166,-0.1186,-0.0575
2020-12-22,2020-12-23,2021-01-15,G4,XLP,PEP,7.79,0.0142,-0.0198,-0.0209,0.0189,0.0095
2021-01-14,2021-01-15,2021-02-08,G1,XLK,AMAT,3.3,0.1959,0.0,0.0296,0.0276,-0.0436
2021-01-14,2021-01-15,2021-02-08,G1,XLY,TSLA,-0.63,0.3344,-0.0398,0.0451,0.0431,0.0004
2021-01-14,2021-01-15,2021-02-08,G1,XLV,LLY,2.43,0.115,0.0,0.0786,0.0766,0.0885
2021-01-14,2021-01-15,2021-02-08,G1,XLI,DE,3.63,0.1593,0.0,0.0733,0.0713,0.0629
2021-01-14,2021-01-15,2021-02-08,G1,XLC,FOXA,-1.64,0.0941,-0.0231,0.0381,0.0361,-0.0599
2021-01-14,2021-01-15,2021-02-08,G1,XLB,FCX,1.16,0.3165,0.0,0.0583,0.0563,0.0742
2021-01-14,2021-01-15,2021-02-08,G1,XLE,FANG,1.2,0.2859,-0.015,0.1636,0.1616,0.1264
2021-01-14,2021-01-15,2021-02-08,G1,XLP,TGT,2.83,0.1552,-0.0055,-0.0044,-0.0064,-0.0102
2021-01-14,2021-01-15,2021-02-08,G1,XLU,NRG,2.66,0.1987,-0.028,0.0388,0.0368,0.0371
2021-01-14,2021-01-15,2021-02-08,G2,XLK,ADBE,3.61,-0.0401,-0.0811,0.0779,-0.0799,-0.0047
2021-01-14,2021-01-15,2021-02-08,G2,XLY,AMZN,1.51,-0.0119,-0.0586,0.0704,-0.0724,-0.0258
2021-01-14,2021-01-15,2021-02-08,G2,XLV,PFE,-0.55,-0.0506,-0.1365,-0.0409,0.0389,0.031
2021-01-14,2021-01-15,2021-02-08,G2,XLI,WM,3.33,-0.0183,-0.0665,-0.003,0.001,0.0133
2021-01-14,2021-01-15,2021-02-08,G2,XLC,META,1.7,-0.1085,-0.1664,0.0606,-0.0626,0.0375
2021-01-14,2021-01-15,2021-02-08,G2,XLP,COST,2.75,-0.0256,-0.065,-0.0045,0.0025,0.0103
2021-01-14,2021-01-15,2021-02-08,G2,XLU,PCG,3.37,-0.0303,-0.0772,-0.0286,0.0266,0.0303
2021-01-14,2021-01-15,2021-02-08,G3,XLY,RCL,5.81,0.0242,-0.1014,-0.0304,-0.0324,-0.0751
2021-01-14,2021-01-15,2021-02-08,G3,XLI,CTAS,6.42,-0.0731,-0.1126,0.0708,0.0688,0.0604
2021-01-14,2021-01-15,2021-02-08,G3,XLP,KMB,7.0,-0.0313,-0.1072,0.0069,0.0049,0.0011
2021-01-14,2021-01-15,2021-02-08,G3,XLU,D,5.94,-0.0591,-0.1683,0.0243,0.0223,0.0225
2021-01-14,2021-01-15,2021-02-08,G4,XLK,APH,6.6,0.0174,-0.0152,0.0043,-0.0063,0.0689
2021-01-14,2021-01-15,2021-02-08,G4,XLV,MDT,5.71,0.0302,-0.0162,0.0108,-0.0128,-0.0207
2021-01-14,2021-01-15,2021-02-08,G4,XLI,GD,7.17,0.0039,-0.0053,0.0422,-0.0442,-0.0319
2021-01-14,2021-01-15,2021-02-08,G4,XLB,PPG,7.54,0.0529,-0.0017,-0.0528,0.0508,0.0369
2021-01-14,2021-01-15,2021-02-08,G4,XLE,WMB,7.67,0.0161,0.0,0.0,-0.002,0.0372
2021-01-14,2021-01-15,2021-02-08,G4,XLP,MDLZ,6.42,0.003,-0.0239,-0.021,0.019,0.0268
2021-02-05,2021-02-08,2021-03-02,G1,XLK,PLTR,-3.06,0.362,-0.1269,-0.3209,-0.3229,-0.2918
2021-02-05,2021-02-08,2021-03-02,G1,XLY,F,-2.12,0.2704,-0.0017,0.0856,0.0836,0.1444
2021-02-05,2021-02-08,2021-03-02,G1,XLV,LLY,1.88,0.2167,-0.0515,-0.0038,-0.0058,0.014
2021-02-05,2021-02-08,2021-03-02,G1,XLI,MMM,2.22,0.0547,-0.0409,-0.0121,-0.0141,-0.0445
2021-02-05,2021-02-08,2021-03-02,G1,XLC,GOOGL,2.72,0.1772,0.0,-0.0096,-0.0116,-0.0259
2021-02-05,2021-02-08,2021-03-02,G1,XLB,IFF,1.29,0.0709,-0.0237,0.0778,0.0758,0.055
2021-02-05,2021-02-08,2021-03-02,G1,XLE,FANG,1.55,0.1349,-0.0138,0.0302,0.0282,-0.0779
2021-02-05,2021-02-08,2021-03-02,G1,XLP,KR,0.7,0.0418,-0.1445,-0.0164,-0.0184,0.0167
2021-02-05,2021-02-08,2021-03-02,G1,XLU,NRG,3.31,0.1276,-0.0213,-0.0663,-0.0683,-0.0088
2021-02-05,2021-02-08,2021-03-02,G2,XLK,AMD,-1.1,-0.0763,-0.0961,-0.0802,0.0782,0.0511
2021-02-05,2021-02-08,2021-03-02,G2,XLY,BKNG,3.79,-0.064,-0.0811,0.087,-0.089,-0.1458
2021-02-05,2021-02-08,2021-03-02,G2,XLV,MRK,2.79,-0.0978,-0.1082,-0.0292,0.0272,0.0114
2021-02-05,2021-02-08,2021-03-02,G2,XLC,TMUS,3.04,-0.0594,-0.0724,-0.0289,0.0269,0.0453
2021-02-05,2021-02-08,2021-03-02,G2,XLB,APD,3.24,-0.1127,-0.1793,0.0487,-0.0507,-0.0259
2021-02-05,2021-02-08,2021-03-02,G2,XLE,HAL,1.51,-0.0673,-0.1423,0.114,-0.116,-0.0059
2021-02-05,2021-02-08,2021-03-02,G2,XLP,CHD,2.3,-0.0239,-0.0599,-0.0348,0.0328,0.0018
2021-02-05,2021-02-08,2021-03-02,G2,XLU,PCG,-8.79,-0.0366,-0.0749,-0.0849,0.0829,0.0274
2021-02-05,2021-02-08,2021-03-02,G3,XLY,RCL,5.36,-0.0324,-0.1519,0.3242,0.3222,0.383
2021-02-05,2021-02-08,2021-03-02,G3,XLI,BA,5.01,-0.0225,-0.127,0.0528,0.0508,0.0204
2021-02-05,2021-02-08,2021-03-02,G3,XLB,IP,5.47,-0.0968,-0.11,0.1041,0.1021,0.0813
2021-02-05,2021-02-08,2021-03-02,G3,XLU,WEC,6.05,-0.0163,-0.1669,-0.0174,-0.0194,0.0402
2021-02-05,2021-02-08,2021-03-02,G4,XLK,INTU,6.13,0.058,-0.0085,0.0308,-0.0328,-0.0599
2021-02-05,2021-02-08,2021-03-02,G4,XLY,SBUX,5.76,0.0303,-0.0047,0.0131,-0.0151,-0.0719
2021-02-05,2021-02-08,2021-03-02,G4,XLI,GD,8.16,0.0544,0.0,0.0504,-0.0524,-0.0179
2021-02-05,2021-02-08,2021-03-02,G4,XLC,CMCSA,5.43,0.0089,-0.0202,0.0463,-0.0483,-0.03
2021-02-05,2021-02-08,2021-03-02,G4,XLE,WMB,5.76,0.0255,-0.0264,0.0542,-0.0562,0.0538
2021-02-05,2021-02-08,2021-03-02,G4,XLP,PM,8.41,0.0157,-0.0069,-0.0107,0.0087,-0.0223
2021-02-05,2021-02-08,2021-03-02,G4,XLU,PEG,7.48,0.0574,-0.0172,-0.0714,0.0694,0.0139
2021-03-01,2021-03-02,2021-03-23,G1,XLK,AMAT,-0.19,0.2669,-0.0046,-0.0095,-0.0115,0.0013
2021-03-01,2021-03-02,2021-03-23,G1,XLY,RCL,3.03,0.4054,-0.0549,-0.1038,-0.1058,-0.1219
2021-03-01,2021-03-02,2021-03-23,G1,XLV,BSX,3.11,0.0976,-0.0194,-0.0392,-0.0412,-0.0493
2021-03-01,2021-03-02,2021-03-23,G1,XLI,GE,1.34,0.2275,-0.0008,-0.0239,-0.0259,-0.0463
2021-03-01,2021-03-02,2021-03-23,G1,XLC,DIS,3.05,0.1594,-0.0128,-0.0269,-0.0289,-0.0629
2021-03-01,2021-03-02,2021-03-23,G1,XLB,FCX,3.18,0.2969,-0.0835,-0.0847,-0.0867,-0.0925
2021-03-01,2021-03-02,2021-03-23,G1,XLE,MPC,-0.15,0.3149,-0.0097,-0.0641,-0.0661,-0.0479
2021-03-01,2021-03-02,2021-03-23,G1,XLP,ADM,2.29,0.1538,-0.0202,-0.0315,-0.0335,-0.0869
2021-03-01,2021-03-02,2021-03-23,G2,XLK,PLTR,-4.51,-0.2948,-0.3638,-0.0498,0.0478,0.039
2021-03-01,2021-03-02,2021-03-23,G2,XLY,TSLA,3.0,-0.0946,-0.1865,-0.0354,0.0334,0.0534
2021-03-01,2021-03-02,2021-03-23,G2,XLV,VRTX,-2.71,-0.0816,-0.1282,0.0072,-0.0092,0.0029
2021-03-01,2021-03-02,2021-03-23,G2,XLC,TTWO,3.14,-0.0649,-0.1214,-0.0761,0.0741,0.1121
2021-03-01,2021-03-02,2021-03-23,G2,XLB,NEM,0.37,-0.0831,-0.1623,0.0688,-0.0708,-0.061
2021-03-01,2021-03-02,2021-03-23,G2,XLP,WMT,3.1,-0.0649,-0.124,0.0337,-0.0357,0.0216
2021-03-01,2021-03-02,2021-03-23,G2,XLU,VST,-0.81,-0.1282,-0.2694,0.0081,-0.0101,0.0518
2021-03-01,2021-03-02,2021-03-23,G3,XLY,LOW,5.02,-0.0294,-0.0962,0.1064,0.1044,0.0884
